timestamp,application_name,bytes_sent,bytes_received,domains_accessed,connections_made,uptime
2024-12-11T21:08:31.501179,nvcontainer.exe,9507789,13722282,"127.0.0.1:65001,127.0.0.1:63438",8,47001.04497551918
2024-12-11T21:08:31.503188,Postman.exe,118109945,197780408,,2,45188.06808066368
2024-12-11T21:08:31.570920,AcerCCAgent.exe,72642,120174,::1:63507,3,47001.23414826393
2024-12-11T21:08:31.626881,svchost.exe,156819664,1330960512,,2,47003.07539892197
2024-12-11T21:08:31.673421,System,738638441,276855033,,9,1733931511.637887
2024-12-11T21:08:31.731737,postgres.exe,10524,121729,,3,47000.95614647865
2024-12-11T21:08:31.758163,System Idle Process,0,0,"23.47.228.163:80,199.232.210.172:80,20.190.146.36:443,204.79.197.203:443,40.99.9.66:443,142.250.192.131:443,199.232.214.172:80,8.8.8.8:443,104.208.16.89:443,142.250.192.3:80,13.107.246.68:443,162.159.61.3:443,35.186.224.24:443,162.159.138.232:443,52.183.220.149:443,13.107.42.16:443,13.107.6.156:443,8.8.4.4:443,13.107.246.48:443,213.36.253.119:80,20.42.65.90:443,142.250.70.67:443,108.159.80.25:443",35,1733931511.7451582
2024-12-11T21:08:31.813881,AcerAgentService.exe,1218,903686,"127.0.0.1:49710,127.0.0.1:49766,127.0.0.1:49709",4,47001.41314673424
2024-12-11T21:08:31.816881,NitroSense.exe,60936306,103419370,"::1:49768,127.0.0.1:46933,172.253.118.188:5228,::1:63450,::1:15150,127.0.0.1:51779",8,46977.708146333694
2024-12-11T21:08:31.840260,System Idle Process,0,0,"23.47.228.163:80,199.232.210.172:80,20.190.146.36:443,204.79.197.203:443,40.99.9.66:443,142.250.192.131:443,199.232.214.172:80,8.8.8.8:443,104.208.16.89:443,142.250.192.3:80,13.107.246.68:443,162.159.61.3:443,35.186.224.24:443,162.159.138.232:443,52.183.220.149:443,13.107.42.16:443,13.107.6.156:443,8.8.4.4:443,13.107.246.48:443,213.36.253.119:80,20.42.65.90:443,142.250.70.67:443,108.159.80.25:443",35,1733931511.8272552
2024-12-11T21:08:31.924024,svchost.exe,0,40392,,6,47003.41536664963
2024-12-11T21:08:31.926016,Postman.exe,23862345,26456478,"15.197.213.252:443,162.247.243.29:443,3.109.104.219:443,151.101.66.132:443",4,45187.3518178463
2024-12-11T21:08:31.945042,System Idle Process,0,0,"23.47.228.163:80,199.232.210.172:80,20.190.146.36:443,204.79.197.203:443,40.99.9.66:443,142.250.192.131:443,199.232.214.172:80,8.8.8.8:443,104.208.16.89:443,142.250.192.3:80,13.107.246.68:443,162.159.61.3:443,35.186.224.24:443,162.159.138.232:443,52.183.220.149:443,13.107.42.16:443,13.107.6.156:443,8.8.4.4:443,13.107.246.48:443,213.36.253.119:80,20.42.65.90:443,142.250.70.67:443,108.159.80.25:443",35,1733931511.9330313
2024-12-11T21:08:31.948045,SearchHost.exe,84788186,107271685,"150.171.31.254:443,204.79.197.254:443,23.212.254.51:443,117.18.232.200:443,204.79.197.222:443,40.99.9.66:443,13.107.226.254:443,152.199.43.62:443,20.189.173.25:443",10,46996.62727665901
2024-12-11T21:08:32.013204,AcerCCAgent.exe,72642,120174,::1:63507,3,47001.676674604416
2024-12-11T21:08:32.016559,Spotify.exe,3295861,5357523,"199.232.210.248:443,199.232.214.248:443,142.250.183.194:443,151.101.2.250:443,8.8.8.8:443,199.232.210.251:443,142.250.183.138:443,35.186.224.40:443,142.250.183.161:443,35.186.224.22:443,184.25.109.138:443,35.186.224.24:443,199.232.214.250:443,184.25.109.106:443,8.8.4.4:443,151.101.2.248:443,142.251.42.98:443,172.64.41.3:443,142.250.183.130:443,142.250.71.99:443",39,68.73149871826172
2024-12-11T21:08:32.019559,NitroSense.exe,60936810,103419786,"::1:49768,127.0.0.1:46933,172.253.118.188:5228,::1:63450,::1:15150,127.0.0.1:51779",8,46977.91082382202
2024-12-11T21:08:32.022559,NitroSense.exe,60936810,103419786,"::1:49768,127.0.0.1:46933,172.253.118.188:5228,::1:63450,::1:15150,127.0.0.1:51779",8,46977.91382408142
2024-12-11T21:08:32.075885,svchost.exe,0,0,,12,46995.72664690018
2024-12-11T21:08:32.078868,steam.exe,8191390,732017811,"127.0.0.1:49787,127.0.0.1:49786,155.133.225.21:27037",9,46980.90956044197
2024-12-11T21:08:32.080868,Spotify.exe,3295861,5357523,"199.232.210.248:443,199.232.214.248:443,142.250.183.194:443,151.101.2.250:443,8.8.8.8:443,199.232.210.251:443,142.250.183.138:443,35.186.224.40:443,142.250.183.161:443,35.186.224.22:443,184.25.109.138:443,35.186.224.24:443,199.232.214.250:443,184.25.109.106:443,8.8.4.4:443,151.101.2.248:443,142.251.42.98:443,172.64.41.3:443,142.250.183.130:443,142.250.71.99:443",39,68.79716229438782
2024-12-11T21:08:32.083882,brave.exe,2850210266,295048170,"104.21.64.125:443,23.193.114.72:443,142.250.182.234:443,20.189.173.8:443,172.67.73.98:443,104.18.13.238:443,151.101.64.176:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,54.70.42.150:443,142.250.183.170:443,20.190.145.142:443,54.81.24.155:443,108.159.80.46:443,104.91.33.167:443,204.79.197.239:443,13.107.246.48:443,151.101.65.111:443,34.237.73.95:443,44.226.33.76:443,34.194.131.15:443",32,46448.95704507828
2024-12-11T21:08:32.086879,brave.exe,2850210266,295048170,"104.21.64.125:443,23.193.114.72:443,142.250.182.234:443,20.189.173.8:443,172.67.73.98:443,104.18.13.238:443,151.101.64.176:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,54.70.42.150:443,142.250.183.170:443,20.190.145.142:443,54.81.24.155:443,108.159.80.46:443,104.91.33.167:443,204.79.197.239:443,13.107.246.48:443,151.101.65.111:443,34.237.73.95:443,44.226.33.76:443,34.194.131.15:443",32,46448.96105694771
2024-12-11T21:08:32.088880,msedge.exe,1030707,4836279,"162.159.61.3:443,8.8.8.8:443,108.159.80.4:443,52.98.123.242:443,20.189.173.27:443,204.79.197.239:443,8.8.4.4:443",8,180.342839717865
2024-12-11T21:08:32.090870,Spotify.exe,31100131,225926920,"35.186.224.40:443,104.199.241.202:4070",11,69.31333231925964
2024-12-11T21:08:32.093871,Spotify.exe,3295861,5357523,"199.232.210.248:443,199.232.214.248:443,142.250.183.194:443,151.101.2.250:443,8.8.8.8:443,199.232.210.251:443,142.250.183.138:443,35.186.224.40:443,142.250.183.161:443,35.186.224.22:443,184.25.109.138:443,35.186.224.24:443,199.232.214.250:443,184.25.109.106:443,8.8.4.4:443,151.101.2.248:443,142.251.42.98:443,172.64.41.3:443,142.250.183.130:443,142.250.71.99:443",39,68.80916380882263
2024-12-11T21:08:32.095871,Spotify.exe,3295861,5357523,"199.232.210.248:443,199.232.214.248:443,142.250.183.194:443,151.101.2.250:443,8.8.8.8:443,199.232.210.251:443,142.250.183.138:443,35.186.224.40:443,142.250.183.161:443,35.186.224.22:443,184.25.109.138:443,35.186.224.24:443,199.232.214.250:443,184.25.109.106:443,8.8.4.4:443,151.101.2.248:443,142.251.42.98:443,172.64.41.3:443,142.250.183.130:443,142.250.71.99:443",39,68.8121657371521
2024-12-11T21:08:32.098867,Spotify.exe,31100131,225926920,"35.186.224.40:443,104.199.241.202:4070",11,69.3213243484497
2024-12-11T21:08:32.155196,spoolsv.exe,320,232,,2,47001.923147678375
2024-12-11T21:08:32.182717,System Idle Process,0,0,"23.47.228.163:80,199.232.210.172:80,20.190.146.36:443,204.79.197.203:443,40.99.9.66:443,142.250.192.131:443,199.232.214.172:80,8.8.8.8:443,104.208.16.89:443,142.250.192.3:80,13.107.246.68:443,162.159.61.3:443,35.186.224.24:443,162.159.138.232:443,52.183.220.149:443,13.107.42.16:443,13.107.6.156:443,8.8.4.4:443,13.107.246.48:443,213.36.253.119:80,20.42.65.90:443,142.250.70.67:443,108.159.80.25:443",35,1733931512.1674254
2024-12-11T21:08:32.185720,Spotify.exe,3295861,5357523,"199.232.210.248:443,199.232.214.248:443,142.250.183.194:443,151.101.2.250:443,8.8.8.8:443,199.232.210.251:443,142.250.183.138:443,35.186.224.40:443,142.250.183.161:443,35.186.224.22:443,184.25.109.138:443,35.186.224.24:443,199.232.214.250:443,184.25.109.106:443,8.8.4.4:443,151.101.2.248:443,142.251.42.98:443,172.64.41.3:443,142.250.183.130:443,142.250.71.99:443",39,68.90101170539856
2024-12-11T21:08:32.187717,brave.exe,2850210266,295048170,"104.21.64.125:443,23.193.114.72:443,142.250.182.234:443,20.189.173.8:443,172.67.73.98:443,104.18.13.238:443,151.101.64.176:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,54.70.42.150:443,142.250.183.170:443,20.190.145.142:443,54.81.24.155:443,108.159.80.46:443,104.91.33.167:443,204.79.197.239:443,151.101.65.111:443,34.237.73.95:443,44.226.33.76:443,34.194.131.15:443",31,46449.061896562576
2024-12-11T21:08:32.238714,svchost.exe,0,0,,12,46995.88947677612
2024-12-11T21:08:32.242717,brave.exe,2850210266,295048170,"104.21.64.125:443,23.193.114.72:443,142.250.182.234:443,20.189.173.8:443,172.67.73.98:443,104.18.13.238:443,151.101.64.176:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,54.70.42.150:443,142.250.183.170:443,20.190.145.142:443,54.81.24.155:443,108.159.80.46:443,104.91.33.167:443,204.79.197.239:443,151.101.65.111:443,34.237.73.95:443,44.226.33.76:443,34.194.131.15:443",31,46449.11589217186
2024-12-11T21:08:32.302371,System Idle Process,0,0,"23.47.228.163:80,199.232.210.172:80,20.190.146.36:443,204.79.197.203:443,40.99.9.66:443,142.250.192.131:443,199.232.214.172:80,8.8.8.8:443,104.208.16.89:443,142.250.192.3:80,13.107.246.68:443,162.159.61.3:443,35.186.224.24:443,162.159.138.232:443,52.183.220.149:443,13.107.42.16:443,13.107.6.156:443,8.8.4.4:443,13.107.246.48:443,213.36.253.119:80,20.42.65.90:443,142.250.70.67:443,108.159.80.25:443",34,1733931512.2841814
2024-12-11T21:08:32.304835,brave.exe,2850210698,295049514,"104.21.64.125:443,23.193.114.72:443,142.250.182.234:443,20.189.173.8:443,172.67.73.98:443,104.18.13.238:443,151.101.64.176:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,54.70.42.150:443,142.250.183.170:443,20.190.145.142:443,54.81.24.155:443,108.159.80.46:443,104.91.33.167:443,204.79.197.239:443,151.101.65.111:443,34.237.73.95:443,44.226.33.76:443,34.194.131.15:443",31,46449.17854762077
2024-12-11T21:08:32.329136,System Idle Process,0,0,"23.47.228.163:80,199.232.210.172:80,20.190.146.36:443,204.79.197.203:443,40.99.9.66:443,142.250.192.131:443,199.232.214.172:80,8.8.8.8:443,104.208.16.89:443,142.250.192.3:80,13.107.246.68:443,162.159.61.3:443,35.186.224.24:443,162.159.138.232:443,52.183.220.149:443,13.107.42.16:443,13.107.6.156:443,8.8.4.4:443,13.107.246.48:443,213.36.253.119:80,20.42.65.90:443,142.250.70.67:443,108.159.80.25:443",34,1733931512.3158338
2024-12-11T21:08:32.331150,brave.exe,2850210698,295049514,"104.21.64.125:443,23.193.114.72:443,142.250.182.234:443,20.189.173.8:443,172.67.73.98:443,104.18.13.238:443,151.101.64.176:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,54.70.42.150:443,142.250.183.170:443,20.190.145.142:443,54.81.24.155:443,108.159.80.46:443,104.91.33.167:443,204.79.197.239:443,151.101.65.111:443,34.237.73.95:443,44.226.33.76:443,34.194.131.15:443",31,46449.20531272888
2024-12-11T21:08:32.386568,svchost.exe,47489,13825,,2,46999.50869679451
2024-12-11T21:08:32.389572,steamwebhelper.exe,714808,1023709,"127.0.0.1:49765,127.0.0.1:49764",2,46978.934483766556
2024-12-11T21:08:32.392584,Spotify.exe,31100131,225926920,"35.186.224.40:443,104.199.241.202:4070",11,69.61402440071106
2024-12-11T21:08:32.444003,System Idle Process,0,0,"23.47.228.163:80,199.232.210.172:80,20.190.146.36:443,204.79.197.203:443,40.99.9.66:443,142.250.192.131:443,199.232.214.172:80,8.8.8.8:443,104.208.16.89:443,142.250.192.3:80,13.107.246.68:443,162.159.61.3:443,35.186.224.24:443,162.159.138.232:443,52.183.220.149:443,13.107.42.16:443,13.107.6.156:443,8.8.4.4:443,13.107.246.48:443,213.36.253.119:80,20.42.65.90:443,142.250.70.67:443,108.159.80.25:443",34,1733931512.4189456
2024-12-11T21:08:32.445998,SearchHost.exe,84788186,107271685,"150.171.31.254:443,204.79.197.254:443,23.212.254.51:443,117.18.232.200:443,204.79.197.222:443,40.99.9.66:443,13.107.226.254:443,152.199.43.62:443,20.189.173.25:443",10,46997.12623810768
2024-12-11T21:08:32.447995,NitroSense.exe,31143953,23015851,"::1:4343,::1:4449,::1:5141,::1:15150",5,46976.382316827774
2024-12-11T21:08:32.451472,brave.exe,2850210698,295049514,"104.21.64.125:443,23.193.114.72:443,142.250.182.234:443,20.189.173.8:443,172.67.73.98:443,104.18.13.238:443,151.101.64.176:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,54.70.42.150:443,142.250.183.170:443,20.190.145.142:443,54.81.24.155:443,108.159.80.46:443,104.91.33.167:443,204.79.197.239:443,151.101.65.111:443,34.237.73.95:443,44.226.33.76:443,34.194.131.15:443",31,46449.32557678223
2024-12-11T21:08:32.453574,msedge.exe,1030707,4836279,"162.159.61.3:443,8.8.8.8:443,108.159.80.4:443,52.98.123.242:443,20.189.173.27:443,204.79.197.239:443,8.8.4.4:443",8,180.70743250846863
2024-12-11T21:08:32.457792,brave.exe,2850210698,295049514,"104.21.64.125:443,23.193.114.72:443,142.250.182.234:443,20.189.173.8:443,172.67.73.98:443,104.18.13.238:443,151.101.64.176:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,54.70.42.150:443,142.250.183.170:443,20.190.145.142:443,54.81.24.155:443,108.159.80.46:443,104.91.33.167:443,204.79.197.239:443,151.101.65.111:443,34.237.73.95:443,44.226.33.76:443,34.194.131.15:443",31,46449.33074235916
2024-12-11T21:08:32.460869,Spotify.exe,31100131,225926920,"35.186.224.40:443,104.199.241.202:4070",11,69.68224477767944
2024-12-11T21:08:32.462868,steam.exe,8191390,732017811,"127.0.0.1:49787,127.0.0.1:49786,155.133.225.21:27037",9,46981.29454445839
2024-12-11T21:08:32.518817,lsass.exe,1684828,9422921,,2,47005.14645862579
2024-12-11T21:08:32.521818,Discord.exe,23880100,151950428,,1,212.78420066833496
2024-12-11T21:08:32.570814,ADESv2Svc.exe,767,649,"127.0.0.1:49679,127.0.0.1:49767,127.0.0.1:49680",7,47002.23863911629
2024-12-11T21:08:32.596976,System Idle Process,0,0,"23.47.228.163:80,199.232.210.172:80,20.190.146.36:443,204.79.197.203:443,40.99.9.66:443,142.250.192.131:443,199.232.214.172:80,8.8.8.8:443,104.208.16.89:443,142.250.192.3:80,13.107.246.68:443,162.159.61.3:443,35.186.224.24:443,162.159.138.232:443,52.183.220.149:443,13.107.42.16:443,13.107.6.156:443,8.8.4.4:443,13.107.246.48:443,213.36.253.119:80,20.42.65.90:443,142.250.70.67:443,108.159.80.25:443",34,1733931512.58182
2024-12-11T21:08:32.599980,Spotify.exe,3295861,5357523,"199.232.210.248:443,199.232.214.248:443,142.250.183.194:443,151.101.2.250:443,8.8.8.8:443,199.232.210.251:443,142.250.183.138:443,35.186.224.40:443,142.250.183.161:443,35.186.224.22:443,184.25.109.138:443,35.186.224.24:443,199.232.214.250:443,184.25.109.106:443,8.8.4.4:443,151.101.2.248:443,142.251.42.98:443,172.64.41.3:443,142.250.183.130:443,142.250.71.99:443",39,69.31527066230774
2024-12-11T21:08:32.603325,brave.exe,2850212450,295058274,"104.21.64.125:443,23.193.114.72:443,142.250.182.234:443,20.189.173.8:443,172.67.73.98:443,104.18.13.238:443,151.101.64.176:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,54.70.42.150:443,142.250.183.170:443,20.190.145.142:443,54.81.24.155:443,108.159.80.46:443,104.91.33.167:443,204.79.197.239:443,151.101.65.111:443,34.237.73.95:443,44.226.33.76:443,34.194.131.15:443",33,46449.476157188416
2024-12-11T21:08:32.606343,brave.exe,2850212450,295058274,"104.21.64.125:443,23.193.114.72:443,142.250.182.234:443,20.189.173.8:443,172.67.73.98:443,104.18.13.238:443,151.101.64.176:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,54.70.42.150:443,142.250.183.170:443,20.190.145.142:443,54.81.24.155:443,108.159.80.46:443,104.91.33.167:443,204.79.197.239:443,151.101.65.111:443,34.237.73.95:443,44.226.33.76:443,34.194.131.15:443",33,46449.47950196266
2024-12-11T21:08:32.662629,svchost.exe,160,116,,1,47002.284801244736
2024-12-11T21:08:32.665626,NVIDIA Web Helper.exe,333318,22535757,127.0.0.1:63603,3,46998.39869761467
2024-12-11T21:08:32.687629,System Idle Process,0,0,"23.47.228.163:80,199.232.210.172:80,20.190.146.36:443,204.79.197.203:443,40.99.9.66:443,142.250.192.131:443,199.232.214.172:80,8.8.8.8:443,104.208.16.89:443,142.250.192.3:80,13.107.246.68:443,162.159.61.3:443,35.186.224.24:443,162.159.138.232:443,52.183.220.149:443,13.107.42.16:443,13.107.6.156:443,8.8.4.4:443,13.107.246.48:443,213.36.253.119:80,20.42.65.90:443,142.250.70.67:443,108.159.80.25:443",34,1733931512.6756165
2024-12-11T21:08:32.717710,System Idle Process,0,0,"23.47.228.163:80,199.232.210.172:80,20.190.146.36:443,204.79.197.203:443,40.99.9.66:443,142.250.192.131:443,199.232.214.172:80,8.8.8.8:443,104.208.16.89:443,142.250.192.3:80,13.107.246.68:443,162.159.61.3:443,35.186.224.24:443,162.159.138.232:443,52.183.220.149:443,13.107.42.16:443,13.107.6.156:443,8.8.4.4:443,13.107.246.48:443,213.36.253.119:80,20.42.65.90:443,142.250.70.67:443,108.159.80.25:443",34,1733931512.7056239
2024-12-11T21:08:32.719693,Spotify.exe,3295861,5357523,"199.232.210.248:443,199.232.214.248:443,142.250.183.194:443,151.101.2.250:443,8.8.8.8:443,199.232.210.251:443,142.250.183.138:443,35.186.224.40:443,142.250.183.161:443,35.186.224.22:443,184.25.109.138:443,35.186.224.24:443,199.232.214.250:443,184.25.109.106:443,8.8.4.4:443,151.101.2.248:443,142.251.42.98:443,172.64.41.3:443,142.250.183.130:443,142.250.71.99:443",39,69.43600392341614
2024-12-11T21:08:32.799833,jhi_service.exe,0,0,,1,47002.36174464226
2024-12-11T21:08:32.869345,MMSSHOST.exe,12651771,3760773068,,2,47001.622203588486
2024-12-11T21:08:32.872036,NitroSense.exe,31144057,23015955,"::1:4343,::1:4449,::1:5141,::1:15150",5,46976.80517292023
2024-12-11T21:08:32.932180,svchost.exe,47489,13825,,2,47000.04930496216
2024-12-11T21:08:33.017997,wininit.exe,0,86020,,2,47005.71646142006
2024-12-11T21:08:33.022315,brave.exe,2850232264,295065802,"104.21.64.125:443,23.193.114.72:443,142.250.182.234:443,20.189.173.8:443,172.67.73.98:443,104.18.13.238:443,151.101.64.176:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,54.70.42.150:443,142.250.183.170:443,20.190.145.142:443,54.81.24.155:443,108.159.80.46:443,104.91.33.167:443,204.79.197.239:443,151.101.65.111:443,34.237.73.95:443,44.226.33.76:443,34.194.131.15:443",33,46449.89417409897
2024-12-11T21:08:33.078326,svchost.exe,0,0,,12,46996.726076841354
2024-12-11T21:08:33.159488,nvcontainer.exe,9507789,13722282,"127.0.0.1:65001,127.0.0.1:63438",8,47002.69622135162
2024-12-11T21:08:33.218421,svchost.exe,0,0,,12,46996.86435222626
2024-12-11T21:08:33.287418,svchost.exe,25406568,6,,2,47004.79965519905
2024-12-11T21:08:33.338431,System,738638441,276855033,,9,1733931513.2994285
2024-12-11T21:08:33.392421,svchost.exe,37240,2117810,20.198.119.84:443,1,47002.992928504944
2024-12-11T21:08:33.394424,msedge.exe,1030707,4836279,"162.159.61.3:443,8.8.8.8:443,108.159.80.4:443,52.98.123.242:443,20.189.173.27:443,204.79.197.239:443,8.8.4.4:443",8,181.6483817100525
2024-12-11T21:08:33.397433,Spotify.exe,3295861,5357523,"199.232.210.248:443,199.232.214.248:443,142.250.183.194:443,151.101.2.250:443,8.8.8.8:443,199.232.210.251:443,142.250.183.138:443,35.186.224.40:443,142.250.183.161:443,35.186.224.22:443,184.25.109.138:443,35.186.224.24:443,199.232.214.250:443,184.25.109.106:443,8.8.4.4:443,151.101.2.248:443,142.251.42.98:443,172.64.41.3:443,142.250.183.130:443,142.250.71.99:443",39,70.11271834373474
2024-12-11T21:08:33.399421,brave.exe,8651082117,7832775575,,2,46450.477591991425
2024-12-11T21:08:33.401429,SearchHost.exe,84788186,107271685,"150.171.31.254:443,204.79.197.254:443,23.212.254.51:443,117.18.232.200:443,204.79.197.222:443,40.99.9.66:443,13.107.226.254:443,152.199.43.62:443,20.189.173.25:443",10,46998.08165574074
2024-12-11T21:08:33.458426,postgres.exe,2863,158216,,2,47002.36096858978
2024-12-11T21:08:33.541422,WUDFHost.exe,50730,7359655,"127.0.0.1:49699,127.0.0.1:49698",2,47005.929955244064
2024-12-11T21:08:33.603423,svchost.exe,156829168,1330960512,,2,47005.04784107208
2024-12-11T21:08:33.609420,ServiceHub.Helper.exe,92604853,321077,,1,46994.356085538864
2024-12-11T21:08:33.634426,System Idle Process,0,0,"23.47.228.163:80,199.232.210.172:80,20.190.146.36:443,204.79.197.203:443,40.99.9.66:443,142.250.192.131:443,199.232.214.172:80,8.8.8.8:443,104.208.16.89:443,142.250.192.3:80,13.107.246.68:443,162.159.61.3:443,35.186.224.24:443,162.159.138.232:443,52.183.220.149:443,13.107.42.16:443,13.107.6.156:443,8.8.4.4:443,13.107.246.48:443,213.36.253.119:80,20.42.65.90:443,142.250.70.67:443,108.159.80.25:443",33,1733931513.6224437
2024-12-11T21:08:33.637447,brave.exe,2850233048,295069798,"104.21.64.125:443,23.193.114.72:443,142.250.182.234:443,20.189.173.8:443,172.67.73.98:443,104.18.13.238:443,151.101.64.176:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,54.70.42.150:443,142.250.183.170:443,20.190.145.142:443,54.81.24.155:443,108.159.80.46:443,104.91.33.167:443,204.79.197.239:443,151.101.65.111:443,34.237.73.95:443,44.226.33.76:443,34.194.131.15:443",33,46450.51060295105
2024-12-11T21:08:33.640423,brave.exe,2850233048,295069798,"104.21.64.125:443,23.193.114.72:443,142.250.182.234:443,20.189.173.8:443,172.67.73.98:443,104.18.13.238:443,151.101.64.176:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,54.70.42.150:443,142.250.183.170:443,20.190.145.142:443,54.81.24.155:443,108.159.80.46:443,104.91.33.167:443,204.79.197.239:443,151.101.65.111:443,34.237.73.95:443,44.226.33.76:443,34.194.131.15:443",33,46450.513623952866
2024-12-11T21:08:33.642418,Postman.exe,23862969,26457102,"15.197.213.252:443,162.247.243.29:443,3.109.104.219:443,151.101.66.132:443",4,45189.06821632385
2024-12-11T21:08:33.646425,Spotify.exe,3295861,5357523,"199.232.210.248:443,199.232.214.248:443,142.250.183.194:443,151.101.2.250:443,8.8.8.8:443,199.232.210.251:443,142.250.183.138:443,35.186.224.40:443,142.250.183.161:443,35.186.224.22:443,184.25.109.138:443,35.186.224.24:443,199.232.214.250:443,184.25.109.106:443,8.8.4.4:443,151.101.2.248:443,142.251.42.98:443,172.64.41.3:443,142.250.183.130:443,142.250.71.99:443",39,70.36071252822876
2024-12-11T21:08:33.701418,AcerCCAgent.exe,72642,120174,::1:63507,3,47003.36501336098
2024-12-11T21:08:33.703429,msedge.exe,1030707,4836279,"162.159.61.3:443,8.8.8.8:443,108.159.80.4:443,52.98.123.242:443,20.189.173.27:443,204.79.197.239:443,8.8.4.4:443",8,181.9573781490326
2024-12-11T21:08:33.759419,svchost.exe,0,0,,12,46997.40819144249
2024-12-11T21:08:33.785427,System Idle Process,0,0,"23.47.228.163:80,199.232.210.172:80,20.190.146.36:443,204.79.197.203:443,40.99.9.66:443,142.250.192.131:443,199.232.214.172:80,8.8.8.8:443,104.208.16.89:443,142.250.192.3:80,13.107.246.68:443,162.159.61.3:443,35.186.224.24:443,162.159.138.232:443,52.183.220.149:443,13.107.42.16:443,13.107.6.156:443,8.8.4.4:443,13.107.246.48:443,213.36.253.119:80,20.42.65.90:443,142.250.70.67:443,108.159.80.25:443",33,1733931513.7714279
2024-12-11T21:08:33.814421,System Idle Process,0,0,"23.47.228.163:80,199.232.210.172:80,20.190.146.36:443,204.79.197.203:443,40.99.9.66:443,142.250.192.131:443,199.232.214.172:80,8.8.8.8:443,104.208.16.89:443,142.250.192.3:80,13.107.246.68:443,162.159.61.3:443,35.186.224.24:443,162.159.138.232:443,52.183.220.149:443,13.107.42.16:443,13.107.6.156:443,8.8.4.4:443,13.107.246.48:443,213.36.253.119:80,20.42.65.90:443,142.250.70.67:443,108.159.80.25:443",33,1733931513.7954168
2024-12-11T21:08:33.872419,NVDisplay.Container.exe,64401962,39784871,"127.0.0.1:49711,127.0.0.1:49712",2,47005.34575843811
2024-12-11T21:08:33.874426,nvcontainer.exe,2501273,353596156,,1,46998.94097185135
2024-12-11T21:08:33.928422,ipfsvc.exe,0,0,"127.0.0.1:49737,127.0.0.1:49738",2,47003.582751989365
2024-12-11T21:08:33.931430,msedge.exe,1030707,4836279,"162.159.61.3:443,8.8.8.8:443,108.159.80.4:443,52.98.123.242:443,20.189.173.27:443,204.79.197.239:443,8.8.4.4:443",8,182.18539309501648
2024-12-11T21:08:33.994425,AcerDIAgent.exe,32159,6806,::1:63508,3,47003.64957332611
2024-12-11T21:08:34.078421,AcerQAAgent.exe,15521,209819,"127.0.0.1:49722,::1:63509",4,47003.73657464981
2024-12-11T21:08:34.133430,svchost.exe,0,58880,,2,47006.50284123421
2024-12-11T21:08:34.136424,brave.exe,2850907934,295073114,"104.21.64.125:443,23.193.114.72:443,142.250.182.234:443,20.189.173.8:443,172.67.73.98:443,104.18.13.238:443,151.101.64.176:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,54.70.42.150:443,142.250.183.170:443,20.190.145.142:443,54.81.24.155:443,108.159.80.46:443,104.91.33.167:443,204.79.197.239:443,151.101.65.111:443,34.237.73.95:443,44.226.33.76:443,34.194.131.15:443",33,46451.009606838226
2024-12-11T21:08:34.138428,Postman.exe,118110985,197783528,,2,45190.70332598686
